file_name,origin,emotion,sampling_rate,split
RAVDESS_Actor_11_03-02-04-01-01-01-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-02-04-02-01-01-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-01-04-01-01-02-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-01-02-01-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-02-01-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-02-01-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-01-01-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-02-02-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-02-04-01-02-01-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-02-04-01-02-01-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-02-04-02-02-02-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-01-01-01-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-01-04-01-01-01-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-01-01-01-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-02-04-01-01-02-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-02-02-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-01-01-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-01-04-01-01-01-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-02-04-02-02-01-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_18_03-01-04-02-02-01-18.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-02-04-01-01-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-01-01-01-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-01-04-01-01-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-01-04-02-01-01-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-02-01-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-02-04-01-02-02-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-01-04-02-02-02-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-02-04-02-01-02-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-01-02-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-01-04-02-02-02-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-01-02-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-02-04-01-01-02-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-02-04-01-01-01-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-01-04-02-01-02-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-01-04-01-02-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-01-04-01-01-01-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-02-01-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-01-04-01-01-02-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-01-04-02-02-02-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-01-02-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-02-04-01-01-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-01-04-01-02-02-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-02-01-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-01-04-02-02-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-01-04-02-01-01-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-02-02-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-01-04-01-01-01-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-02-04-02-02-02-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-02-04-01-02-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_18_03-01-04-02-01-01-18.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-01-01-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-01-01-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-01-04-02-01-02-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-02-02-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-01-04-02-02-01-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-02-04-01-01-02-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-02-04-02-02-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-02-02-02-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-01-04-01-02-02-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-02-01-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-01-01-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-01-04-01-01-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-02-04-01-02-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-02-02-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_18_03-01-04-02-01-02-18.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-02-01-02-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-02-01-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-02-01-02-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-01-02-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-02-04-01-02-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-02-04-02-01-02-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-02-04-01-01-01-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-01-04-02-02-02-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-01-01-02-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-02-02-02-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-02-04-02-02-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-02-02-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-01-02-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-01-01-01-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-02-04-02-01-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-02-01-01-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-01-04-02-02-01-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-02-04-01-02-02-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-02-04-02-01-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-01-04-01-02-01-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-01-02-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-01-04-01-01-01-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-02-04-02-01-02-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-02-04-02-01-01-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-01-04-01-02-01-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-01-04-01-01-02-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-02-04-02-02-02-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-02-04-01-01-01-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-01-04-02-01-02-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-02-01-02-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-01-02-01-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-02-04-01-01-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-02-01-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-01-02-02-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-02-04-01-02-02-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-02-04-02-01-02-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-02-04-01-02-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-02-04-01-01-01-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-01-04-02-01-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-02-02-01-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-01-04-02-01-02-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-01-02-02-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-01-04-01-02-02-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-01-04-02-02-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-01-01-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-01-04-01-01-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-01-04-01-02-01-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-02-04-02-02-02-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-01-04-02-02-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-01-04-02-02-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-02-04-01-01-01-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-02-02-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-02-04-01-01-02-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-02-02-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-01-01-02-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_18_03-01-04-01-02-02-18.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-02-04-01-01-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-02-04-01-01-01-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-02-01-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-02-04-01-01-02-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-01-02-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-02-02-02-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-02-04-02-02-02-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-02-02-01-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-01-01-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-01-04-02-01-01-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-02-01-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-02-04-02-01-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-02-02-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-02-04-01-01-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-02-04-01-01-01-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-02-04-02-01-02-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-02-04-01-02-02-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-02-04-01-02-01-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-02-04-02-02-01-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-02-04-02-02-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-02-01-01-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-01-02-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-02-04-02-02-01-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-02-01-02-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-01-04-02-02-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-02-04-02-02-01-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-02-02-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-01-02-02-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-01-01-01-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-01-02-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-02-04-01-01-02-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-01-01-02-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-02-04-02-01-01-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-01-04-01-02-02-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-01-01-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-02-01-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-02-04-01-02-01-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-01-02-01-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-02-04-01-01-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-02-01-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-01-01-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-02-04-01-02-02-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-01-04-02-01-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-01-04-01-02-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-02-02-02-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-02-04-02-01-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-02-04-02-01-02-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-02-02-02-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-01-01-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-02-04-02-02-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-02-04-01-02-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-01-04-02-02-01-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-01-01-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-02-04-01-01-02-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-02-01-02-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-01-04-02-01-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-02-04-01-02-01-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-02-04-01-01-02-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-01-04-02-01-01-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-01-04-01-02-02-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-02-04-01-01-01-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-02-02-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-02-04-02-02-02-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_18_03-01-04-02-02-02-18.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-01-04-02-02-02-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-01-04-01-02-01-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-02-02-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-02-02-02-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-02-04-01-02-01-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-01-01-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-01-04-02-01-01-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-01-04-01-01-02-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-01-01-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-02-01-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-02-04-01-02-01-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-02-04-02-01-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-02-04-01-01-02-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-02-04-01-02-02-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-01-01-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-01-01-02-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-01-04-02-02-02-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-01-04-01-01-01-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-01-04-01-02-01-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-02-04-01-01-02-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-02-02-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_16_03-01-04-01-02-01-16.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-01-04-02-02-01-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-02-02-01-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-02-04-02-02-02-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-02-04-02-02-02-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-02-01-02-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-01-02-01-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_18_03-01-04-01-02-01-18.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-02-04-02-01-02-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-01-02-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-02-04-01-01-02-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-02-04-02-02-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-02-02-02-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-02-04-02-01-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-01-01-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-02-04-02-01-01-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-01-02-02-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-02-01-02-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-02-04-01-02-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-01-04-02-02-01-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-02-01-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-02-04-01-01-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-01-04-01-02-02-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_21_03-02-04-01-02-01-21.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-02-02-01-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-01-01-02-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-01-04-02-01-02-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-02-04-02-01-02-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-01-02-01-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-02-04-02-01-02-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-01-01-02-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-02-04-02-02-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-01-04-01-02-02-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-01-02-02-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-01-01-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-02-02-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-01-04-01-02-01-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-01-04-01-02-02-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-01-04-01-02-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_17_03-02-04-01-02-01-17.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-01-04-01-02-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-02-04-02-02-02-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-02-04-02-01-01-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-02-04-02-02-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-02-02-01-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_23_03-01-04-01-01-01-23.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_19_03-01-04-02-01-02-19.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_10_03-01-04-02-01-01-10.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-02-04-02-01-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-01-02-02-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-01-04-01-01-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-02-04-02-02-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_03_03-02-04-02-01-02-03.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-02-04-01-02-01-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-01-04-02-01-02-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-01-04-02-02-02-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_04_03-01-04-02-02-02-04.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_09_03-01-04-01-01-01-09.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-02-04-02-01-01-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-01-04-01-02-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_01_03-02-04-01-02-01-01.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_11_03-02-04-02-02-02-11.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_15_03-02-04-02-02-01-15.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-01-04-02-01-02-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_06_03-01-04-01-01-01-06.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_24_03-01-04-02-01-01-24.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-02-02-01-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_02_03-01-04-01-01-02-02.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-02-01-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-01-04-01-02-01-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_05_03-01-04-02-02-01-05.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_20_03-01-04-01-01-02-20.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-02-01-01-07.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_13_03-01-04-01-02-02-13.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-02-04-02-02-01-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_12_03-02-04-02-01-02-12.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_14_03-01-04-01-02-02-14.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_08_03-02-04-01-01-02-08.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_22_03-02-04-01-02-01-22.wav,RAVDESS,sad,16000,train
RAVDESS_Actor_07_03-01-04-01-01-02-07.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_04_03-01-04-02-01-01-04.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_21_03-02-04-02-02-01-21.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_24_03-01-04-02-02-01-24.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_03_03-01-04-01-02-01-03.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_04_03-02-04-01-02-01-04.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_02_03-02-04-02-02-02-02.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_01_03-02-04-01-01-02-01.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_20_03-01-04-02-01-02-20.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_01_03-01-04-01-01-02-01.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_09_03-01-04-02-02-01-09.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_22_03-02-04-02-02-01-22.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_11_03-01-04-01-02-01-11.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_08_03-02-04-01-02-01-08.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_24_03-02-04-02-02-01-24.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_21_03-02-04-01-02-02-21.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_09_03-02-04-01-02-01-09.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_03_03-01-04-02-02-02-03.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_07_03-01-04-01-01-01-07.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_23_03-01-04-02-01-01-23.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_03_03-02-04-02-01-01-03.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_16_03-02-04-01-02-02-16.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_03_03-01-04-02-01-02-03.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_05_03-02-04-01-01-01-05.wav,RAVDESS,sad,16000,test
RAVDESS_Actor_15_03-02-04-02-01-01-15.wav,RAVDESS,sad,16000,test
